EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
84,37,D-Xylose,B2,0.901,70,16/07/2012,09:34:51
84,37,D-Galacturonic Acid,B3,1.099,71,16/07/2012,09:34:51
84,37,L-Asparagine,B4,0.332,72,16/07/2012,09:34:51
84,37,Tween 40,C1,0.098,73,16/07/2012,09:34:51
84,37,i-Erythritol,C2,0.07,74,16/07/2012,09:34:51
84,37,2-Hydroxy Benzoic Acid,C3,0.061,75,16/07/2012,09:34:51
84,37,L-Phenylalanine,C4,0.124,76,16/07/2012,09:34:51
84,37,Tween 80,D1,0.11,77,16/07/2012,09:34:51
84,37,D-Mannitol,D2,0.097,78,16/07/2012,09:34:51
84,37,4-Hydroxy Benzoic Acid,D3,0.083,79,16/07/2012,09:34:51
84,37,L-Serine,D4,0.071,80,16/07/2012,09:34:51
84,37,_-Cyclodextrin,E1,0.121,81,16/07/2012,09:34:51
84,37,N-Acetyl-D-Glucosamine,E2,0.076,82,16/07/2012,09:34:51
84,37,_-Hydroxybutyric Acid,E3,0.126,83,16/07/2012,09:34:51
84,37,L-Threonine,E4,0.072,84,16/07/2012,09:34:51
84,37,Glycogen,F1,0.058,85,16/07/2012,09:34:51
84,37,D-Glucosaminic Acid,F2,0.205,86,16/07/2012,09:34:51
84,37,Itaconic Acid,F3,0.394,87,16/07/2012,09:34:51
84,37,Glycyl-L-Glutamic Acid,F4,0.139,88,16/07/2012,09:34:51
84,37,D-Cellobiose,G1,0.081,89,16/07/2012,09:34:51
84,37,Glucose-1-Phosphate,G2,0.273,90,16/07/2012,09:34:51
84,37,_-Ketobutyric Acid,G3,0.232,91,16/07/2012,09:34:51
84,37,Phenylethyl-amine,G4,0.628,92,16/07/2012,09:34:51
84,37,_-D-Lactose,H1,0.079,93,16/07/2012,09:34:51
84,37,D L-_-Glycerol Phosphate,H2,0.263,94,16/07/2012,09:34:51
84,37,D-Malic Acid,H3,0.185,95,16/07/2012,09:34:51
84,37,Putrescine,H4,0.62,96,16/07/2012,09:34:51
96,37,Water,A1,0.058,1,16/07/2012,22:15:33
96,37,_-Methyl-D-Glucoside,A2,0.061,2,16/07/2012,22:15:33
96,37,D-Galactonic Acid _-Lactone,A3,0.921,3,16/07/2012,22:15:33
96,37,L-Arginine,A4,1.228,4,16/07/2012,22:15:33
96,37,Pyruvic Acid Methyl Ester,B1,0.063,5,16/07/2012,22:15:33
96,37,D-Xylose,B2,0.063,6,16/07/2012,22:15:33
96,37,D-Galacturonic Acid,B3,0.948,7,16/07/2012,22:15:33
96,37,L-Asparagine,B4,1.205,8,16/07/2012,22:15:33
96,37,Tween 40,C1,0.069,9,16/07/2012,22:15:33
96,37,i-Erythritol,C2,0.064,10,16/07/2012,22:15:33
96,37,2-Hydroxy Benzoic Acid,C3,0.051,11,16/07/2012,22:15:33
96,37,L-Phenylalanine,C4,1.2,12,16/07/2012,22:15:33
96,37,Tween 80,D1,0.793,13,16/07/2012,22:15:33
96,37,D-Mannitol,D2,0.062,14,16/07/2012,22:15:33
96,37,4-Hydroxy Benzoic Acid,D3,1.469,15,16/07/2012,22:15:33
96,37,L-Serine,D4,2.047,16,16/07/2012,22:15:33
96,37,_-Cyclodextrin,E1,0.829,17,16/07/2012,22:15:33
96,37,N-Acetyl-D-Glucosamine,E2,0.065,18,16/07/2012,22:15:33
96,37,_-Hydroxybutyric Acid,E3,1.389,19,16/07/2012,22:15:33
96,37,L-Threonine,E4,1.863,20,16/07/2012,22:15:33
96,37,Glycogen,F1,0.726,21,16/07/2012,22:15:33
96,37,D-Glucosaminic Acid,F2,0.212,22,16/07/2012,22:15:33
96,37,Itaconic Acid,F3,1.47,23,16/07/2012,22:15:33
96,37,Glycyl-L-Glutamic Acid,F4,2.048,24,16/07/2012,22:15:33
96,37,D-Cellobiose,G1,1.294,25,16/07/2012,22:15:33
96,37,Glucose-1-Phosphate,G2,0.488,26,16/07/2012,22:15:33
96,37,_-Ketobutyric Acid,G3,0.049,27,16/07/2012,22:15:33
96,37,Phenylethyl-amine,G4,0.303,28,16/07/2012,22:15:33
96,37,_-D-Lactose,H1,1.415,29,16/07/2012,22:15:33
96,37,D L-_-Glycerol Phosphate,H2,0.481,30,16/07/2012,22:15:33
96,37,D-Malic Acid,H3,0.044,31,16/07/2012,22:15:33
96,37,Putrescine,H4,0.1,32,16/07/2012,22:15:33
96,37,Water,A1,1.387,33,16/07/2012,22:15:33
96,37,_-Methyl-D-Glucoside,A2,0.47,34,16/07/2012,22:15:33
96,37,D-Galactonic Acid _-Lactone,A3,0.05,35,16/07/2012,22:15:33
96,37,L-Arginine,A4,0.188,36,16/07/2012,22:15:33
96,37,Pyruvic Acid Methyl Ester,B1,1.514,37,16/07/2012,22:15:33
96,37,D-Xylose,B2,1.929,38,16/07/2012,22:15:33
96,37,D-Galacturonic Acid,B3,1.102,39,16/07/2012,22:15:33
96,37,L-Asparagine,B4,1.096,40,16/07/2012,22:15:33
96,37,Tween 40,C1,1.714,41,16/07/2012,22:15:33
96,37,i-Erythritol,C2,1.433,42,16/07/2012,22:15:33
96,37,2-Hydroxy Benzoic Acid,C3,1.049,43,16/07/2012,22:15:33
96,37,L-Phenylalanine,C4,1.156,44,16/07/2012,22:15:33
96,37,Tween 80,D1,1.603,45,16/07/2012,22:15:33
96,37,D-Mannitol,D2,1.26,46,16/07/2012,22:15:33
96,37,4-Hydroxy Benzoic Acid,D3,0.89,47,16/07/2012,22:15:33
96,37,L-Serine,D4,0.908,48,16/07/2012,22:15:33
96,37,_-Cyclodextrin,E1,0.058,49,16/07/2012,22:15:33
96,37,N-Acetyl-D-Glucosamine,E2,0.65,50,16/07/2012,22:15:33
96,37,_-Hydroxybutyric Acid,E3,0.159,51,16/07/2012,22:15:33
96,37,L-Threonine,E4,0.049,52,16/07/2012,22:15:33
96,37,Glycogen,F1,0.071,53,16/07/2012,22:15:33
96,37,D-Glucosaminic Acid,F2,0.913,54,16/07/2012,22:15:33
96,37,Itaconic Acid,F3,0.119,55,16/07/2012,22:15:33
96,37,Glycyl-L-Glutamic Acid,F4,0.111,56,16/07/2012,22:15:33
96,37,D-Cellobiose,G1,0.07,57,16/07/2012,22:15:33
96,37,Glucose-1-Phosphate,G2,0.678,58,16/07/2012,22:15:33
96,37,_-Ketobutyric Acid,G3,0.101,59,16/07/2012,22:15:33
96,37,Phenylethyl-amine,G4,0.07,60,16/07/2012,22:15:33
96,37,_-D-Lactose,H1,0.088,61,16/07/2012,22:15:33
96,37,D L-_-Glycerol Phosphate,H2,0.857,62,16/07/2012,22:15:33
96,37,D-Malic Acid,H3,1.112,63,16/07/2012,22:15:33
96,37,Putrescine,H4,0.448,64,16/07/2012,22:15:33
96,37,Water,A1,0.087,65,16/07/2012,22:15:33
96,37,_-Methyl-D-Glucoside,A2,1.2,66,16/07/2012,22:15:33
96,37,D-Galactonic Acid _-Lactone,A3,0.601,67,16/07/2012,22:15:33
96,37,L-Arginine,A4,0.512,68,16/07/2012,22:15:33
96,37,Pyruvic Acid Methyl Ester,B1,0.113,69,16/07/2012,22:15:33
96,37,D-Xylose,B2,1.023,70,16/07/2012,22:15:33
96,37,D-Galacturonic Acid,B3,1.25,71,16/07/2012,22:15:33
96,37,L-Asparagine,B4,0.406,72,16/07/2012,22:15:33
96,37,Tween 40,C1,0.154,73,16/07/2012,22:15:33
96,37,i-Erythritol,C2,0.07,74,16/07/2012,22:15:33
96,37,2-Hydroxy Benzoic Acid,C3,0.061,75,16/07/2012,22:15:33
96,37,L-Phenylalanine,C4,0.132,76,16/07/2012,22:15:33
96,37,Tween 80,D1,0.18,77,16/07/2012,22:15:33
96,37,D-Mannitol,D2,0.094,78,16/07/2012,22:15:33
96,37,4-Hydroxy Benzoic Acid,D3,0.167,79,16/07/2012,22:15:33
96,37,L-Serine,D4,0.069,80,16/07/2012,22:15:33
96,37,_-Cyclodextrin,E1,0.122,81,16/07/2012,22:15:33
96,37,N-Acetyl-D-Glucosamine,E2,0.073,82,16/07/2012,22:15:33
96,37,_-Hydroxybutyric Acid,E3,0.185,83,16/07/2012,22:15:33
96,37,L-Threonine,E4,0.101,84,16/07/2012,22:15:33
96,37,Glycogen,F1,0.06,85,16/07/2012,22:15:33
96,37,D-Glucosaminic Acid,F2,0.197,86,16/07/2012,22:15:33
96,37,Itaconic Acid,F3,0.583,87,16/07/2012,22:15:33
96,37,Glycyl-L-Glutamic Acid,F4,0.163,88,16/07/2012,22:15:33
96,37,D-Cellobiose,G1,0.08,89,16/07/2012,22:15:33
96,37,Glucose-1-Phosphate,G2,0.255,90,16/07/2012,22:15:33
96,37,_-Ketobutyric Acid,G3,0.263,91,16/07/2012,22:15:33
96,37,Phenylethyl-amine,G4,0.752,92,16/07/2012,22:15:33
96,37,_-D-Lactose,H1,0.079,93,16/07/2012,22:15:33
96,37,D L-_-Glycerol Phosphate,H2,0.253,94,16/07/2012,22:15:33
96,37,D-Malic Acid,H3,0.222,95,16/07/2012,22:15:33
96,37,Putrescine,H4,0.819,96,16/07/2012,22:15:33
0,38,Water,A1,0.04,1,12/07/2012,18:03:10
0,38,_-Methyl-D-Glucoside,A2,0.04,2,12/07/2012,18:03:10
0,38,D-Galactonic Acid _-Lactone,A3,0.039,3,12/07/2012,18:03:10
0,38,L-Arginine,A4,0.04,4,12/07/2012,18:03:10
0,38,Pyruvic Acid Methyl Ester,B1,0.042,5,12/07/2012,18:03:10
0,38,D-Xylose,B2,0.043,6,12/07/2012,18:03:10
0,38,D-Galacturonic Acid,B3,0.043,7,12/07/2012,18:03:10
0,38,L-Asparagine,B4,0.076,8,12/07/2012,18:03:10
0,38,Tween 40,C1,0.044,9,12/07/2012,18:03:10
0,38,i-Erythritol,C2,0.04,10,12/07/2012,18:03:10
0,38,2-Hydroxy Benzoic Acid,C3,0.042,11,12/07/2012,18:03:10
0,38,L-Phenylalanine,C4,0.043,12,12/07/2012,18:03:10
0,38,Tween 80,D1,0.041,13,12/07/2012,18:03:10
0,38,D-Mannitol,D2,0.064,14,12/07/2012,18:03:10
0,38,4-Hydroxy Benzoic Acid,D3,0.039,15,12/07/2012,18:03:10
0,38,L-Serine,D4,0.041,16,12/07/2012,18:03:10
0,38,_-Cyclodextrin,E1,0.043,17,12/07/2012,18:03:10
0,38,N-Acetyl-D-Glucosamine,E2,0.067,18,12/07/2012,18:03:10
0,38,_-Hydroxybutyric Acid,E3,0.048,19,12/07/2012,18:03:10
0,38,L-Threonine,E4,0.041,20,12/07/2012,18:03:10
0,38,Glycogen,F1,0.041,21,12/07/2012,18:03:10
0,38,D-Glucosaminic Acid,F2,0.095,22,12/07/2012,18:03:10
0,38,Itaconic Acid,F3,0.084,23,12/07/2012,18:03:10
0,38,Glycyl-L-Glutamic Acid,F4,0.04,24,12/07/2012,18:03:10
0,38,D-Cellobiose,G1,0.075,25,12/07/2012,18:03:10
0,38,Glucose-1-Phosphate,G2,0.042,26,12/07/2012,18:03:10
0,38,_-Ketobutyric Acid,G3,0.117,27,12/07/2012,18:03:10
0,38,Phenylethyl-amine,G4,0.044,28,12/07/2012,18:03:10
0,38,_-D-Lactose,H1,0.088,29,12/07/2012,18:03:10
0,38,D L-_-Glycerol Phosphate,H2,0.057,30,12/07/2012,18:03:10
0,38,D-Malic Acid,H3,0.044,31,12/07/2012,18:03:10
0,38,Putrescine,H4,0.044,32,12/07/2012,18:03:10
0,38,Water,A1,0.056,33,12/07/2012,18:03:10
0,38,_-Methyl-D-Glucoside,A2,0.043,34,12/07/2012,18:03:10
0,38,D-Galactonic Acid _-Lactone,A3,0.043,35,12/07/2012,18:03:10
0,38,L-Arginine,A4,0.114,36,12/07/2012,18:03:10
0,38,Pyruvic Acid Methyl Ester,B1,0.053,37,12/07/2012,18:03:10
0,38,D-Xylose,B2,0.046,38,12/07/2012,18:03:10
0,38,D-Galacturonic Acid,B3,0.045,39,12/07/2012,18:03:10
0,38,L-Asparagine,B4,0.044,40,12/07/2012,18:03:10
0,38,Tween 40,C1,0.056,41,12/07/2012,18:03:10
0,38,i-Erythritol,C2,0.044,42,12/07/2012,18:03:10
0,38,2-Hydroxy Benzoic Acid,C3,0.044,43,12/07/2012,18:03:10
0,38,L-Phenylalanine,C4,0.044,44,12/07/2012,18:03:10
0,38,Tween 80,D1,0.056,45,12/07/2012,18:03:10
0,38,D-Mannitol,D2,0.043,46,12/07/2012,18:03:10
0,38,4-Hydroxy Benzoic Acid,D3,0.06,47,12/07/2012,18:03:10
0,38,L-Serine,D4,0.045,48,12/07/2012,18:03:10
0,38,_-Cyclodextrin,E1,0.051,49,12/07/2012,18:03:10
0,38,N-Acetyl-D-Glucosamine,E2,0.046,50,12/07/2012,18:03:10
0,38,_-Hydroxybutyric Acid,E3,0.049,51,12/07/2012,18:03:10
0,38,L-Threonine,E4,0.044,52,12/07/2012,18:03:10
0,38,Glycogen,F1,0.055,53,12/07/2012,18:03:10
0,38,D-Glucosaminic Acid,F2,0.041,54,12/07/2012,18:03:10
0,38,Itaconic Acid,F3,0.056,55,12/07/2012,18:03:10
0,38,Glycyl-L-Glutamic Acid,F4,0.044,56,12/07/2012,18:03:10
0,38,D-Cellobiose,G1,0.058,57,12/07/2012,18:03:10
0,38,Glucose-1-Phosphate,G2,0.063,58,12/07/2012,18:03:10
0,38,_-Ketobutyric Acid,G3,0.072,59,12/07/2012,18:03:10
0,38,Phenylethyl-amine,G4,0.077,60,12/07/2012,18:03:10
0,38,_-D-Lactose,H1,0.049,61,12/07/2012,18:03:10
0,38,D L-_-Glycerol Phosphate,H2,0.04,62,12/07/2012,18:03:10
0,38,D-Malic Acid,H3,0.043,63,12/07/2012,18:03:10
0,38,Putrescine,H4,0.044,64,12/07/2012,18:03:10
0,38,Water,A1,0.053,65,12/07/2012,18:03:10
0,38,_-Methyl-D-Glucoside,A2,0.044,66,12/07/2012,18:03:10
0,38,D-Galactonic Acid _-Lactone,A3,0.042,67,12/07/2012,18:03:10
0,38,L-Arginine,A4,0.044,68,12/07/2012,18:03:10
0,38,Pyruvic Acid Methyl Ester,B1,0.053,69,12/07/2012,18:03:10
0,38,D-Xylose,B2,0.064,70,12/07/2012,18:03:10
0,38,D-Galacturonic Acid,B3,0.046,71,12/07/2012,18:03:10
0,38,L-Asparagine,B4,0.045,72,12/07/2012,18:03:10
0,38,Tween 40,C1,0.04,73,12/07/2012,18:03:10
0,38,i-Erythritol,C2,0.072,74,12/07/2012,18:03:10
0,38,2-Hydroxy Benzoic Acid,C3,0.052,75,12/07/2012,18:03:10
0,38,L-Phenylalanine,C4,0.041,76,12/07/2012,18:03:10
0,38,Tween 80,D1,0.043,77,12/07/2012,18:03:10
0,38,D-Mannitol,D2,0.039,78,12/07/2012,18:03:10
0,38,4-Hydroxy Benzoic Acid,D3,0.044,79,12/07/2012,18:03:10
0,38,L-Serine,D4,0.106,80,12/07/2012,18:03:10
0,38,_-Cyclodextrin,E1,0.045,81,12/07/2012,18:03:10
0,38,N-Acetyl-D-Glucosamine,E2,0.041,82,12/07/2012,18:03:10
0,38,_-Hydroxybutyric Acid,E3,0.05,83,12/07/2012,18:03:10
0,38,L-Threonine,E4,0.043,84,12/07/2012,18:03:10
0,38,Glycogen,F1,0.039,85,12/07/2012,18:03:10
0,38,D-Glucosaminic Acid,F2,0.04,86,12/07/2012,18:03:10
0,38,Itaconic Acid,F3,0.042,87,12/07/2012,18:03:10
0,38,Glycyl-L-Glutamic Acid,F4,0.042,88,12/07/2012,18:03:10
0,38,D-Cellobiose,G1,0.043,89,12/07/2012,18:03:10
0,38,Glucose-1-Phosphate,G2,0.062,90,12/07/2012,18:03:10
0,38,_-Ketobutyric Acid,G3,0.043,91,12/07/2012,18:03:10
0,38,Phenylethyl-amine,G4,0.042,92,12/07/2012,18:03:10
0,38,_-D-Lactose,H1,0.043,93,12/07/2012,18:03:10
0,38,D L-_-Glycerol Phosphate,H2,0.146,94,12/07/2012,18:03:10
0,38,D-Malic Acid,H3,0.044,95,12/07/2012,18:03:10
0,38,Putrescine,H4,0.044,96,12/07/2012,18:03:10
12,38,Water,A1,0.041,1,13/07/2012,09:11:43
12,38,_-Methyl-D-Glucoside,A2,0.04,2,13/07/2012,09:11:43
12,38,D-Galactonic Acid _-Lactone,A3,0.041,3,13/07/2012,09:11:43
12,38,L-Arginine,A4,0.04,4,13/07/2012,09:11:43
12,38,Pyruvic Acid Methyl Ester,B1,0.042,5,13/07/2012,09:11:43
12,38,D-Xylose,B2,0.043,6,13/07/2012,09:11:43
12,38,D-Galacturonic Acid,B3,0.044,7,13/07/2012,09:11:43
12,38,L-Asparagine,B4,0.062,8,13/07/2012,09:11:43
12,38,Tween 40,C1,0.044,9,13/07/2012,09:11:43
12,38,i-Erythritol,C2,0.04,10,13/07/2012,09:11:43
12,38,2-Hydroxy Benzoic Acid,C3,0.043,11,13/07/2012,09:11:43
12,38,L-Phenylalanine,C4,0.044,12,13/07/2012,09:11:43
12,38,Tween 80,D1,0.041,13,13/07/2012,09:11:43
12,38,D-Mannitol,D2,0.063,14,13/07/2012,09:11:43
12,38,4-Hydroxy Benzoic Acid,D3,0.039,15,13/07/2012,09:11:43
12,38,L-Serine,D4,0.04,16,13/07/2012,09:11:43
12,38,_-Cyclodextrin,E1,0.043,17,13/07/2012,09:11:43
12,38,N-Acetyl-D-Glucosamine,E2,0.065,18,13/07/2012,09:11:43
12,38,_-Hydroxybutyric Acid,E3,0.048,19,13/07/2012,09:11:43
12,38,L-Threonine,E4,0.041,20,13/07/2012,09:11:43
12,38,Glycogen,F1,0.041,21,13/07/2012,09:11:43
12,38,D-Glucosaminic Acid,F2,0.064,22,13/07/2012,09:11:43
12,38,Itaconic Acid,F3,0.073,23,13/07/2012,09:11:43
12,38,Glycyl-L-Glutamic Acid,F4,0.041,24,13/07/2012,09:11:43
12,38,D-Cellobiose,G1,0.078,25,13/07/2012,09:11:43
12,38,Glucose-1-Phosphate,G2,0.042,26,13/07/2012,09:11:43
12,38,_-Ketobutyric Acid,G3,0.055,27,13/07/2012,09:11:43
12,38,Phenylethyl-amine,G4,0.044,28,13/07/2012,09:11:43
12,38,_-D-Lactose,H1,0.085,29,13/07/2012,09:11:43
12,38,D L-_-Glycerol Phosphate,H2,0.058,30,13/07/2012,09:11:43
12,38,D-Malic Acid,H3,0.044,31,13/07/2012,09:11:43
12,38,Putrescine,H4,0.043,32,13/07/2012,09:11:43
12,38,Water,A1,0.055,33,13/07/2012,09:11:43
12,38,_-Methyl-D-Glucoside,A2,0.044,34,13/07/2012,09:11:43
12,38,D-Galactonic Acid _-Lactone,A3,0.044,35,13/07/2012,09:11:43
12,38,L-Arginine,A4,0.069,36,13/07/2012,09:11:43
12,38,Pyruvic Acid Methyl Ester,B1,0.053,37,13/07/2012,09:11:43
12,38,D-Xylose,B2,0.046,38,13/07/2012,09:11:43
12,38,D-Galacturonic Acid,B3,0.045,39,13/07/2012,09:11:43
12,38,L-Asparagine,B4,0.044,40,13/07/2012,09:11:43
12,38,Tween 40,C1,0.055,41,13/07/2012,09:11:43
12,38,i-Erythritol,C2,0.044,42,13/07/2012,09:11:43
12,38,2-Hydroxy Benzoic Acid,C3,0.041,43,13/07/2012,09:11:43
12,38,L-Phenylalanine,C4,0.044,44,13/07/2012,09:11:43
12,38,Tween 80,D1,0.055,45,13/07/2012,09:11:43
12,38,D-Mannitol,D2,0.042,46,13/07/2012,09:11:43
12,38,4-Hydroxy Benzoic Acid,D3,0.046,47,13/07/2012,09:11:43
12,38,L-Serine,D4,0.044,48,13/07/2012,09:11:43
12,38,_-Cyclodextrin,E1,0.044,49,13/07/2012,09:11:43
12,38,N-Acetyl-D-Glucosamine,E2,0.046,50,13/07/2012,09:11:43
12,38,_-Hydroxybutyric Acid,E3,0.045,51,13/07/2012,09:11:43
12,38,L-Threonine,E4,0.044,52,13/07/2012,09:11:43
12,38,Glycogen,F1,0.05,53,13/07/2012,09:11:43
12,38,D-Glucosaminic Acid,F2,0.041,54,13/07/2012,09:11:43
12,38,Itaconic Acid,F3,0.044,55,13/07/2012,09:11:43
12,38,Glycyl-L-Glutamic Acid,F4,0.044,56,13/07/2012,09:11:43
12,38,D-Cellobiose,G1,0.048,57,13/07/2012,09:11:43
12,38,Glucose-1-Phosphate,G2,0.057,58,13/07/2012,09:11:43
12,38,_-Ketobutyric Acid,G3,0.052,59,13/07/2012,09:11:43
12,38,Phenylethyl-amine,G4,0.066,60,13/07/2012,09:11:43
12,38,_-D-Lactose,H1,0.05,61,13/07/2012,09:11:43
12,38,D L-_-Glycerol Phosphate,H2,0.04,62,13/07/2012,09:11:43
12,38,D-Malic Acid,H3,0.043,63,13/07/2012,09:11:43
12,38,Putrescine,H4,0.044,64,13/07/2012,09:11:43
12,38,Water,A1,0.054,65,13/07/2012,09:11:43
12,38,_-Methyl-D-Glucoside,A2,0.044,66,13/07/2012,09:11:43
12,38,D-Galactonic Acid _-Lactone,A3,0.042,67,13/07/2012,09:11:43
12,38,L-Arginine,A4,0.044,68,13/07/2012,09:11:43
12,38,Pyruvic Acid Methyl Ester,B1,0.054,69,13/07/2012,09:11:43
12,38,D-Xylose,B2,0.058,70,13/07/2012,09:11:43
12,38,D-Galacturonic Acid,B3,0.046,71,13/07/2012,09:11:43
12,38,L-Asparagine,B4,0.045,72,13/07/2012,09:11:43
12,38,Tween 40,C1,0.04,73,13/07/2012,09:11:43
12,38,i-Erythritol,C2,0.053,74,13/07/2012,09:11:43
12,38,2-Hydroxy Benzoic Acid,C3,0.045,75,13/07/2012,09:11:43
12,38,L-Phenylalanine,C4,0.041,76,13/07/2012,09:11:43
12,38,Tween 80,D1,0.043,77,13/07/2012,09:11:43
12,38,D-Mannitol,D2,0.039,78,13/07/2012,09:11:43
12,38,4-Hydroxy Benzoic Acid,D3,0.044,79,13/07/2012,09:11:43
12,38,L-Serine,D4,0.079,80,13/07/2012,09:11:43
12,38,_-Cyclodextrin,E1,0.045,81,13/07/2012,09:11:43
12,38,N-Acetyl-D-Glucosamine,E2,0.042,82,13/07/2012,09:11:43
12,38,_-Hydroxybutyric Acid,E3,0.047,83,13/07/2012,09:11:43
12,38,L-Threonine,E4,0.043,84,13/07/2012,09:11:43
12,38,Glycogen,F1,0.04,85,13/07/2012,09:11:43
12,38,D-Glucosaminic Acid,F2,0.041,86,13/07/2012,09:11:43
12,38,Itaconic Acid,F3,0.042,87,13/07/2012,09:11:43
12,38,Glycyl-L-Glutamic Acid,F4,0.042,88,13/07/2012,09:11:43
12,38,D-Cellobiose,G1,0.043,89,13/07/2012,09:11:43
12,38,Glucose-1-Phosphate,G2,0.063,90,13/07/2012,09:11:43
12,38,_-Ketobutyric Acid,G3,0.043,91,13/07/2012,09:11:43
12,38,Phenylethyl-amine,G4,0.042,92,13/07/2012,09:11:43
12,38,_-D-Lactose,H1,0.043,93,13/07/2012,09:11:43
12,38,D L-_-Glycerol Phosphate,H2,0.068,94,13/07/2012,09:11:43
12,38,D-Malic Acid,H3,0.044,95,13/07/2012,09:11:43
12,38,Putrescine,H4,0.044,96,13/07/2012,09:11:43
24,38,Water,A1,0.061,1,13/07/2012,21:24:33
24,38,_-Methyl-D-Glucoside,A2,0.061,2,13/07/2012,21:24:33
24,38,D-Galactonic Acid _-Lactone,A3,0.053,3,13/07/2012,21:24:33
24,38,L-Arginine,A4,0.049,4,13/07/2012,21:24:33
24,38,Pyruvic Acid Methyl Ester,B1,0.057,5,13/07/2012,21:24:33
24,38,D-Xylose,B2,0.063,6,13/07/2012,21:24:33
24,38,D-Galacturonic Acid,B3,0.06,7,13/07/2012,21:24:33
24,38,L-Asparagine,B4,0.062,8,13/07/2012,21:24:33
24,38,Tween 40,C1,0.065,9,13/07/2012,21:24:33
24,38,i-Erythritol,C2,0.062,10,13/07/2012,21:24:33
24,38,2-Hydroxy Benzoic Acid,C3,0.047,11,13/07/2012,21:24:33
24,38,L-Phenylalanine,C4,0.05,12,13/07/2012,21:24:33
24,38,Tween 80,D1,0.066,13,13/07/2012,21:24:33
24,38,D-Mannitol,D2,0.062,14,13/07/2012,21:24:33
24,38,4-Hydroxy Benzoic Acid,D3,0.055,15,13/07/2012,21:24:33
24,38,L-Serine,D4,0.052,16,13/07/2012,21:24:33
24,38,_-Cyclodextrin,E1,0.073,17,13/07/2012,21:24:33
24,38,N-Acetyl-D-Glucosamine,E2,0.065,18,13/07/2012,21:24:33
24,38,_-Hydroxybutyric Acid,E3,0.055,19,13/07/2012,21:24:33
24,38,L-Threonine,E4,0.099,20,13/07/2012,21:24:33
24,38,Glycogen,F1,0.074,21,13/07/2012,21:24:33
24,38,D-Glucosaminic Acid,F2,0.057,22,13/07/2012,21:24:33
24,38,Itaconic Acid,F3,0.073,23,13/07/2012,21:24:33
24,38,Glycyl-L-Glutamic Acid,F4,0.047,24,13/07/2012,21:24:33
24,38,D-Cellobiose,G1,0.079,25,13/07/2012,21:24:33
24,38,Glucose-1-Phosphate,G2,0.066,26,13/07/2012,21:24:33
24,38,_-Ketobutyric Acid,G3,0.049,27,13/07/2012,21:24:33
24,38,Phenylethyl-amine,G4,0.048,28,13/07/2012,21:24:33
24,38,_-D-Lactose,H1,0.084,29,13/07/2012,21:24:33
24,38,D L-_-Glycerol Phosphate,H2,0.075,30,13/07/2012,21:24:33
24,38,D-Malic Acid,H3,0.043,31,13/07/2012,21:24:33
24,38,Putrescine,H4,0.049,32,13/07/2012,21:24:33
24,38,Water,A1,0.058,33,13/07/2012,21:24:33
24,38,_-Methyl-D-Glucoside,A2,0.059,34,13/07/2012,21:24:33
24,38,D-Galactonic Acid _-Lactone,A3,0.044,35,13/07/2012,21:24:33
24,38,L-Arginine,A4,0.057,36,13/07/2012,21:24:33
24,38,Pyruvic Acid Methyl Ester,B1,0.075,37,13/07/2012,21:24:33
24,38,D-Xylose,B2,0.06,38,13/07/2012,21:24:33
24,38,D-Galacturonic Acid,B3,0.045,39,13/07/2012,21:24:33
24,38,L-Asparagine,B4,0.065,40,13/07/2012,21:24:33
24,38,Tween 40,C1,0.075,41,13/07/2012,21:24:33
24,38,i-Erythritol,C2,0.068,42,13/07/2012,21:24:33
24,38,2-Hydroxy Benzoic Acid,C3,0.044,43,13/07/2012,21:24:33
24,38,L-Phenylalanine,C4,0.049,44,13/07/2012,21:24:33
24,38,Tween 80,D1,0.077,45,13/07/2012,21:24:33
24,38,D-Mannitol,D2,0.061,46,13/07/2012,21:24:33
24,38,4-Hydroxy Benzoic Acid,D3,0.048,47,13/07/2012,21:24:33
24,38,L-Serine,D4,0.073,48,13/07/2012,21:24:33
24,38,_-Cyclodextrin,E1,0.045,49,13/07/2012,21:24:33
24,38,N-Acetyl-D-Glucosamine,E2,0.074,50,13/07/2012,21:24:33
24,38,_-Hydroxybutyric Acid,E3,0.061,51,13/07/2012,21:24:33
24,38,L-Threonine,E4,0.044,52,13/07/2012,21:24:33
24,38,Glycogen,F1,0.048,53,13/07/2012,21:24:33
24,38,D-Glucosaminic Acid,F2,0.054,54,13/07/2012,21:24:33
24,38,Itaconic Acid,F3,0.06,55,13/07/2012,21:24:33
24,38,Glycyl-L-Glutamic Acid,F4,0.044,56,13/07/2012,21:24:33
24,38,D-Cellobiose,G1,0.049,57,13/07/2012,21:24:33
24,38,Glucose-1-Phosphate,G2,0.094,58,13/07/2012,21:24:33
24,38,_-Ketobutyric Acid,G3,0.072,59,13/07/2012,21:24:33
24,38,Phenylethyl-amine,G4,0.06,60,13/07/2012,21:24:33
24,38,_-D-Lactose,H1,0.077,61,13/07/2012,21:24:33
24,38,D L-_-Glycerol Phosphate,H2,0.052,62,13/07/2012,21:24:33
24,38,D-Malic Acid,H3,0.061,63,13/07/2012,21:24:33
24,38,Putrescine,H4,0.081,64,13/07/2012,21:24:33
24,38,Water,A1,0.067,65,13/07/2012,21:24:33
