EcologExpTime,PlateCode,C -Source,Well,OD700,WellNr,Date,Time
60,35,D-Mannitol,D2,0.399,46,17/06/2012,11:25:55
60,35,4-Hydroxy Benzoic Acid,D3,0.062,47,17/06/2012,11:25:55
60,35,L-Serine,D4,0.059,48,17/06/2012,11:25:55
60,35,_-Cyclodextrin,E1,0.059,49,17/06/2012,11:25:55
60,35,N-Acetyl-D-Glucosamine,E2,0.226,50,17/06/2012,11:25:55
60,35,_-Hydroxybutyric Acid,E3,0.051,51,17/06/2012,11:25:55
60,35,L-Threonine,E4,0.048,52,17/06/2012,11:25:55
60,35,Glycogen,F1,0.058,53,17/06/2012,11:25:55
60,35,D-Glucosaminic Acid,F2,0.162,54,17/06/2012,11:25:55
60,35,Itaconic Acid,F3,0.051,55,17/06/2012,11:25:55
60,35,Glycyl-L-Glutamic Acid,F4,0.049,56,17/06/2012,11:25:55
60,35,D-Cellobiose,G1,0.058,57,17/06/2012,11:25:55
60,35,Glucose-1-Phosphate,G2,0.198,58,17/06/2012,11:25:55
60,35,_-Ketobutyric Acid,G3,0.054,59,17/06/2012,11:25:55
60,35,Phenylethyl-amine,G4,0.061,60,17/06/2012,11:25:55
60,35,_-D-Lactose,H1,0.077,61,17/06/2012,11:25:55
60,35,D L-_-Glycerol Phosphate,H2,0.041,62,17/06/2012,11:25:55
60,35,D-Malic Acid,H3,0.049,63,17/06/2012,11:25:55
60,35,Putrescine,H4,0.222,64,17/06/2012,11:25:55
60,35,Water,A1,0.076,65,17/06/2012,11:25:55
60,35,_-Methyl-D-Glucoside,A2,0.055,66,17/06/2012,11:25:55
60,35,D-Galactonic Acid _-Lactone,A3,0.048,67,17/06/2012,11:25:55
60,35,L-Arginine,A4,0.233,68,17/06/2012,11:25:55
60,35,Pyruvic Acid Methyl Ester,B1,0.075,69,17/06/2012,11:25:55
60,35,D-Xylose,B2,0.06,70,17/06/2012,11:25:55
60,35,D-Galacturonic Acid,B3,0.057,71,17/06/2012,11:25:55
60,35,L-Asparagine,B4,0.218,72,17/06/2012,11:25:55
60,35,Tween 40,C1,0.346,73,17/06/2012,11:25:55
60,35,i-Erythritol,C2,0.073,74,17/06/2012,11:25:55
60,35,2-Hydroxy Benzoic Acid,C3,0.056,75,17/06/2012,11:25:55
60,35,L-Phenylalanine,C4,0.315,76,17/06/2012,11:25:55
60,35,Tween 80,D1,0.413,77,17/06/2012,11:25:55
60,35,D-Mannitol,D2,0.07,78,17/06/2012,11:25:55
60,35,4-Hydroxy Benzoic Acid,D3,0.056,79,17/06/2012,11:25:55
60,35,L-Serine,D4,0.067,80,17/06/2012,11:25:55
60,35,_-Cyclodextrin,E1,0.392,81,17/06/2012,11:25:55
60,35,N-Acetyl-D-Glucosamine,E2,0.077,82,17/06/2012,11:25:55
60,35,_-Hydroxybutyric Acid,E3,0.055,83,17/06/2012,11:25:55
60,35,L-Threonine,E4,0.051,84,17/06/2012,11:25:55
60,35,Glycogen,F1,0.224,85,17/06/2012,11:25:55
60,35,D-Glucosaminic Acid,F2,0.139,86,17/06/2012,11:25:55
60,35,Itaconic Acid,F3,0.302,87,17/06/2012,11:25:55
60,35,Glycyl-L-Glutamic Acid,F4,0.064,88,17/06/2012,11:25:55
60,35,D-Cellobiose,G1,0.222,89,17/06/2012,11:25:55
60,35,Glucose-1-Phosphate,G2,0.126,90,17/06/2012,11:25:55
60,35,_-Ketobutyric Acid,G3,0.377,91,17/06/2012,11:25:55
60,35,Phenylethyl-amine,G4,0.056,92,17/06/2012,11:25:55
60,35,_-D-Lactose,H1,0.156,93,17/06/2012,11:25:55
60,35,D L-_-Glycerol Phosphate,H2,0.149,94,17/06/2012,11:25:55
60,35,D-Malic Acid,H3,0.322,95,17/06/2012,11:25:55
60,35,Putrescine,H4,0.058,96,17/06/2012,11:25:55
72,35,Water,A1,0.053,1,17/06/2012,22:28:49
72,35,_-Methyl-D-Glucoside,A2,0.054,2,17/06/2012,22:28:49
72,35,D-Galactonic Acid _-Lactone,A3,0.051,3,17/06/2012,22:28:49
72,35,L-Arginine,A4,0.055,4,17/06/2012,22:28:49
72,35,Pyruvic Acid Methyl Ester,B1,0.052,5,17/06/2012,22:28:49
72,35,D-Xylose,B2,0.055,6,17/06/2012,22:28:49
72,35,D-Galacturonic Acid,B3,0.055,7,17/06/2012,22:28:49
72,35,L-Asparagine,B4,0.077,8,17/06/2012,22:28:49
72,35,Tween 40,C1,0.053,9,17/06/2012,22:28:49
72,35,i-Erythritol,C2,0.055,10,17/06/2012,22:28:49
72,35,2-Hydroxy Benzoic Acid,C3,0.057,11,17/06/2012,22:28:49
72,35,L-Phenylalanine,C4,0.054,12,17/06/2012,22:28:49
72,35,Tween 80,D1,0.618,13,17/06/2012,22:28:49
72,35,D-Mannitol,D2,0.055,14,17/06/2012,22:28:49
72,35,4-Hydroxy Benzoic Acid,D3,0.642,15,17/06/2012,22:28:49
72,35,L-Serine,D4,0.147,16,17/06/2012,22:28:49
72,35,_-Cyclodextrin,E1,0.622,17,17/06/2012,22:28:49
72,35,N-Acetyl-D-Glucosamine,E2,0.053,18,17/06/2012,22:28:49
72,35,_-Hydroxybutyric Acid,E3,0.671,19,17/06/2012,22:28:49
72,35,L-Threonine,E4,0.263,20,17/06/2012,22:28:49
72,35,Glycogen,F1,0.706,21,17/06/2012,22:28:49
72,35,D-Glucosaminic Acid,F2,0.049,22,17/06/2012,22:28:49
72,35,Itaconic Acid,F3,0.648,23,17/06/2012,22:28:49
72,35,Glycyl-L-Glutamic Acid,F4,0.14,24,17/06/2012,22:28:49
72,35,D-Cellobiose,G1,0.201,25,17/06/2012,22:28:49
72,35,Glucose-1-Phosphate,G2,0.053,26,17/06/2012,22:28:49
72,35,_-Ketobutyric Acid,G3,0.044,27,17/06/2012,22:28:49
72,35,Phenylethyl-amine,G4,0.05,28,17/06/2012,22:28:49
72,35,_-D-Lactose,H1,0.316,29,17/06/2012,22:28:49
72,35,D L-_-Glycerol Phosphate,H2,0.054,30,17/06/2012,22:28:49
72,35,D-Malic Acid,H3,0.041,31,17/06/2012,22:28:49
72,35,Putrescine,H4,0.076,32,17/06/2012,22:28:49
72,35,Water,A1,0.199,33,17/06/2012,22:28:49
72,35,_-Methyl-D-Glucoside,A2,0.058,34,17/06/2012,22:28:49
72,35,D-Galactonic Acid _-Lactone,A3,0.042,35,17/06/2012,22:28:49
72,35,L-Arginine,A4,0.058,36,17/06/2012,22:28:49
72,35,Pyruvic Acid Methyl Ester,B1,0.351,37,17/06/2012,22:28:49
72,35,D-Xylose,B2,0.493,38,17/06/2012,22:28:49
72,35,D-Galacturonic Acid,B3,0.051,39,17/06/2012,22:28:49
72,35,L-Asparagine,B4,0.066,40,17/06/2012,22:28:49
72,35,Tween 40,C1,0.438,41,17/06/2012,22:28:49
72,35,i-Erythritol,C2,0.528,42,17/06/2012,22:28:49
72,35,2-Hydroxy Benzoic Acid,C3,0.059,43,17/06/2012,22:28:49
72,35,L-Phenylalanine,C4,0.065,44,17/06/2012,22:28:49
72,35,Tween 80,D1,0.376,45,17/06/2012,22:28:49
72,35,D-Mannitol,D2,0.55,46,17/06/2012,22:28:49
72,35,4-Hydroxy Benzoic Acid,D3,0.065,47,17/06/2012,22:28:49
72,35,L-Serine,D4,0.066,48,17/06/2012,22:28:49
72,35,_-Cyclodextrin,E1,0.062,49,17/06/2012,22:28:49
72,35,N-Acetyl-D-Glucosamine,E2,0.34,50,17/06/2012,22:28:49
72,35,_-Hydroxybutyric Acid,E3,0.051,51,17/06/2012,22:28:49
72,35,L-Threonine,E4,0.05,52,17/06/2012,22:28:49
72,35,Glycogen,F1,0.061,53,17/06/2012,22:28:49
72,35,D-Glucosaminic Acid,F2,0.263,54,17/06/2012,22:28:49
72,35,Itaconic Acid,F3,0.051,55,17/06/2012,22:28:49
72,35,Glycyl-L-Glutamic Acid,F4,0.051,56,17/06/2012,22:28:49
72,35,D-Cellobiose,G1,0.061,57,17/06/2012,22:28:49
72,35,Glucose-1-Phosphate,G2,0.274,58,17/06/2012,22:28:49
72,35,_-Ketobutyric Acid,G3,0.055,59,17/06/2012,22:28:49
72,35,Phenylethyl-amine,G4,0.063,60,17/06/2012,22:28:49
72,35,_-D-Lactose,H1,0.078,61,17/06/2012,22:28:49
72,35,D L-_-Glycerol Phosphate,H2,0.041,62,17/06/2012,22:28:49
72,35,D-Malic Acid,H3,0.05,63,17/06/2012,22:28:49
72,35,Putrescine,H4,0.264,64,17/06/2012,22:28:49
72,35,Water,A1,0.076,65,17/06/2012,22:28:49
72,35,_-Methyl-D-Glucoside,A2,0.056,66,17/06/2012,22:28:49
72,35,D-Galactonic Acid _-Lactone,A3,0.049,67,17/06/2012,22:28:49
72,35,L-Arginine,A4,0.273,68,17/06/2012,22:28:49
72,35,Pyruvic Acid Methyl Ester,B1,0.074,69,17/06/2012,22:28:49
72,35,D-Xylose,B2,0.061,70,17/06/2012,22:28:49
72,35,D-Galacturonic Acid,B3,0.057,71,17/06/2012,22:28:49
72,35,L-Asparagine,B4,0.245,72,17/06/2012,22:28:49
72,35,Tween 40,C1,0.475,73,17/06/2012,22:28:49
72,35,i-Erythritol,C2,0.085,74,17/06/2012,22:28:49
72,35,2-Hydroxy Benzoic Acid,C3,0.058,75,17/06/2012,22:28:49
72,35,L-Phenylalanine,C4,0.251,76,17/06/2012,22:28:49
72,35,Tween 80,D1,0.544,77,17/06/2012,22:28:49
72,35,D-Mannitol,D2,0.079,78,17/06/2012,22:28:49
72,35,4-Hydroxy Benzoic Acid,D3,0.065,79,17/06/2012,22:28:49
72,35,L-Serine,D4,0.073,80,17/06/2012,22:28:49
72,35,_-Cyclodextrin,E1,0.522,81,17/06/2012,22:28:49
72,35,N-Acetyl-D-Glucosamine,E2,0.089,82,17/06/2012,22:28:49
72,35,_-Hydroxybutyric Acid,E3,0.065,83,17/06/2012,22:28:49
72,35,L-Threonine,E4,0.054,84,17/06/2012,22:28:49
72,35,Glycogen,F1,0.27,85,17/06/2012,22:28:49
72,35,D-Glucosaminic Acid,F2,0.181,86,17/06/2012,22:28:49
72,35,Itaconic Acid,F3,0.452,87,17/06/2012,22:28:49
72,35,Glycyl-L-Glutamic Acid,F4,0.065,88,17/06/2012,22:28:49
72,35,D-Cellobiose,G1,0.308,89,17/06/2012,22:28:49
72,35,Glucose-1-Phosphate,G2,0.165,90,17/06/2012,22:28:49
72,35,_-Ketobutyric Acid,G3,0.543,91,17/06/2012,22:28:49
72,35,Phenylethyl-amine,G4,0.055,92,17/06/2012,22:28:49
72,35,_-D-Lactose,H1,0.215,93,17/06/2012,22:28:49
72,35,D L-_-Glycerol Phosphate,H2,0.208,94,17/06/2012,22:28:49
72,35,D-Malic Acid,H3,0.504,95,17/06/2012,22:28:49
72,35,Putrescine,H4,0.058,96,17/06/2012,22:28:49
96,35,Water,A1,0.055,1,18/06/2012,14:06:09
96,35,_-Methyl-D-Glucoside,A2,0.056,2,18/06/2012,14:06:09
96,35,D-Galactonic Acid _-Lactone,A3,0.055,3,18/06/2012,14:06:09
96,35,L-Arginine,A4,0.056,4,18/06/2012,14:06:09
96,35,Pyruvic Acid Methyl Ester,B1,0.053,5,18/06/2012,14:06:09
96,35,D-Xylose,B2,0.058,6,18/06/2012,14:06:09
96,35,D-Galacturonic Acid,B3,0.057,7,18/06/2012,14:06:09
96,35,L-Asparagine,B4,0.078,8,18/06/2012,14:06:09
96,35,Tween 40,C1,0.055,9,18/06/2012,14:06:09
96,35,i-Erythritol,C2,0.058,10,18/06/2012,14:06:09
96,35,2-Hydroxy Benzoic Acid,C3,0.058,11,18/06/2012,14:06:09
96,35,L-Phenylalanine,C4,0.056,12,18/06/2012,14:06:09
96,35,Tween 80,D1,0.612,13,18/06/2012,14:06:09
96,35,D-Mannitol,D2,0.055,14,18/06/2012,14:06:09
96,35,4-Hydroxy Benzoic Acid,D3,0.662,15,18/06/2012,14:06:09
96,35,L-Serine,D4,0.307,16,18/06/2012,14:06:09
96,35,_-Cyclodextrin,E1,0.616,17,18/06/2012,14:06:09
96,35,N-Acetyl-D-Glucosamine,E2,0.053,18,18/06/2012,14:06:09
96,35,_-Hydroxybutyric Acid,E3,0.672,19,18/06/2012,14:06:09
96,35,L-Threonine,E4,0.45,20,18/06/2012,14:06:09
96,35,Glycogen,F1,0.693,21,18/06/2012,14:06:09
96,35,D-Glucosaminic Acid,F2,0.049,22,18/06/2012,14:06:09
96,35,Itaconic Acid,F3,0.651,23,18/06/2012,14:06:09
96,35,Glycyl-L-Glutamic Acid,F4,0.303,24,18/06/2012,14:06:09
96,35,D-Cellobiose,G1,0.27,25,18/06/2012,14:06:09
96,35,Glucose-1-Phosphate,G2,0.054,26,18/06/2012,14:06:09
96,35,_-Ketobutyric Acid,G3,0.044,27,18/06/2012,14:06:09
96,35,Phenylethyl-amine,G4,0.054,28,18/06/2012,14:06:09
96,35,_-D-Lactose,H1,0.395,29,18/06/2012,14:06:09
96,35,D L-_-Glycerol Phosphate,H2,0.054,30,18/06/2012,14:06:09
96,35,D-Malic Acid,H3,0.041,31,18/06/2012,14:06:09
96,35,Putrescine,H4,0.214,32,18/06/2012,14:06:09
96,35,Water,A1,0.248,33,18/06/2012,14:06:09
96,35,_-Methyl-D-Glucoside,A2,0.059,34,18/06/2012,14:06:09
96,35,D-Galactonic Acid _-Lactone,A3,0.042,35,18/06/2012,14:06:09
96,35,L-Arginine,A4,0.061,36,18/06/2012,14:06:09
96,35,Pyruvic Acid Methyl Ester,B1,0.457,37,18/06/2012,14:06:09
96,35,D-Xylose,B2,0.723,38,18/06/2012,14:06:09
96,35,D-Galacturonic Acid,B3,0.055,39,18/06/2012,14:06:09
96,35,L-Asparagine,B4,0.082,40,18/06/2012,14:06:09
96,35,Tween 40,C1,0.55,41,18/06/2012,14:06:09
96,35,i-Erythritol,C2,0.772,42,18/06/2012,14:06:09
96,35,2-Hydroxy Benzoic Acid,C3,0.063,43,18/06/2012,14:06:09
96,35,L-Phenylalanine,C4,0.078,44,18/06/2012,14:06:09
96,35,Tween 80,D1,0.531,45,18/06/2012,14:06:09
96,35,D-Mannitol,D2,0.794,46,18/06/2012,14:06:09
96,35,4-Hydroxy Benzoic Acid,D3,0.071,47,18/06/2012,14:06:09
96,35,L-Serine,D4,0.077,48,18/06/2012,14:06:09
96,35,_-Cyclodextrin,E1,0.065,49,18/06/2012,14:06:09
96,35,N-Acetyl-D-Glucosamine,E2,0.523,50,18/06/2012,14:06:09
96,35,_-Hydroxybutyric Acid,E3,0.052,51,18/06/2012,14:06:09
96,35,L-Threonine,E4,0.055,52,18/06/2012,14:06:09
96,35,Glycogen,F1,0.063,53,18/06/2012,14:06:09
96,35,D-Glucosaminic Acid,F2,0.44,54,18/06/2012,14:06:09
96,35,Itaconic Acid,F3,0.053,55,18/06/2012,14:06:09
96,35,Glycyl-L-Glutamic Acid,F4,0.055,56,18/06/2012,14:06:09
96,35,D-Cellobiose,G1,0.062,57,18/06/2012,14:06:09
96,35,Glucose-1-Phosphate,G2,0.421,58,18/06/2012,14:06:09
96,35,_-Ketobutyric Acid,G3,0.056,59,18/06/2012,14:06:09
96,35,Phenylethyl-amine,G4,0.066,60,18/06/2012,14:06:09
96,35,_-D-Lactose,H1,0.08,61,18/06/2012,14:06:09
96,35,D L-_-Glycerol Phosphate,H2,0.041,62,18/06/2012,14:06:09
96,35,D-Malic Acid,H3,0.051,63,18/06/2012,14:06:09
96,35,Putrescine,H4,0.316,64,18/06/2012,14:06:09
96,35,Water,A1,0.078,65,18/06/2012,14:06:09
96,35,_-Methyl-D-Glucoside,A2,0.057,66,18/06/2012,14:06:09
96,35,D-Galactonic Acid _-Lactone,A3,0.049,67,18/06/2012,14:06:09
96,35,L-Arginine,A4,0.318,68,18/06/2012,14:06:09
96,35,Pyruvic Acid Methyl Ester,B1,0.076,69,18/06/2012,14:06:09
96,35,D-Xylose,B2,0.062,70,18/06/2012,14:06:09
96,35,D-Galacturonic Acid,B3,0.058,71,18/06/2012,14:06:09
96,35,L-Asparagine,B4,0.291,72,18/06/2012,14:06:09
96,35,Tween 40,C1,0.685,73,18/06/2012,14:06:09
96,35,i-Erythritol,C2,0.103,74,18/06/2012,14:06:09
96,35,2-Hydroxy Benzoic Acid,C3,0.07,75,18/06/2012,14:06:09
96,35,L-Phenylalanine,C4,0.235,76,18/06/2012,14:06:09
96,35,Tween 80,D1,0.77,77,18/06/2012,14:06:09
96,35,D-Mannitol,D2,0.094,78,18/06/2012,14:06:09
96,35,4-Hydroxy Benzoic Acid,D3,0.074,79,18/06/2012,14:06:09
96,35,L-Serine,D4,0.074,80,18/06/2012,14:06:09
96,35,_-Cyclodextrin,E1,0.731,81,18/06/2012,14:06:09
96,35,N-Acetyl-D-Glucosamine,E2,0.109,82,18/06/2012,14:06:09
96,35,_-Hydroxybutyric Acid,E3,0.086,83,18/06/2012,14:06:09
96,35,L-Threonine,E4,0.057,84,18/06/2012,14:06:09
96,35,Glycogen,F1,0.336,85,18/06/2012,14:06:09
96,35,D-Glucosaminic Acid,F2,0.197,86,18/06/2012,14:06:09
96,35,Itaconic Acid,F3,0.44,87,18/06/2012,14:06:09
96,35,Glycyl-L-Glutamic Acid,F4,0.067,88,18/06/2012,14:06:09
96,35,D-Cellobiose,G1,0.409,89,18/06/2012,14:06:09
96,35,Glucose-1-Phosphate,G2,0.188,90,18/06/2012,14:06:09
96,35,_-Ketobutyric Acid,G3,0.591,91,18/06/2012,14:06:09
96,35,Phenylethyl-amine,G4,0.057,92,18/06/2012,14:06:09
96,35,_-D-Lactose,H1,0.3,93,18/06/2012,14:06:09
96,35,D L-_-Glycerol Phosphate,H2,0.224,94,18/06/2012,14:06:09
96,35,D-Malic Acid,H3,0.541,95,18/06/2012,14:06:09
96,35,Putrescine,H4,0.059,96,18/06/2012,14:06:09
0,36,Water,A1,0.039,1,14/06/2012,21:57:21
0,36,_-Methyl-D-Glucoside,A2,0.041,2,14/06/2012,21:57:21
0,36,D-Galactonic Acid _-Lactone,A3,0.039,3,14/06/2012,21:57:21
0,36,L-Arginine,A4,0.039,4,14/06/2012,21:57:21
0,36,Pyruvic Acid Methyl Ester,B1,0.039,5,14/06/2012,21:57:21
0,36,D-Xylose,B2,0.042,6,14/06/2012,21:57:21
0,36,D-Galacturonic Acid,B3,0.043,7,14/06/2012,21:57:21
0,36,L-Asparagine,B4,0.05,8,14/06/2012,21:57:21
0,36,Tween 40,C1,0.051,9,14/06/2012,21:57:21
0,36,i-Erythritol,C2,0.043,10,14/06/2012,21:57:21
0,36,2-Hydroxy Benzoic Acid,C3,0.044,11,14/06/2012,21:57:21
0,36,L-Phenylalanine,C4,0.04,12,14/06/2012,21:57:21
0,36,Tween 80,D1,0.039,13,14/06/2012,21:57:21
0,36,D-Mannitol,D2,0.055,14,14/06/2012,21:57:21
0,36,4-Hydroxy Benzoic Acid,D3,0.042,15,14/06/2012,21:57:21
0,36,L-Serine,D4,0.04,16,14/06/2012,21:57:21
0,36,_-Cyclodextrin,E1,0.043,17,14/06/2012,21:57:21
0,36,N-Acetyl-D-Glucosamine,E2,0.059,18,14/06/2012,21:57:21
0,36,_-Hydroxybutyric Acid,E3,0.042,19,14/06/2012,21:57:21
0,36,L-Threonine,E4,0.041,20,14/06/2012,21:57:21
0,36,Glycogen,F1,0.042,21,14/06/2012,21:57:21
0,36,D-Glucosaminic Acid,F2,0.099,22,14/06/2012,21:57:21
0,36,Itaconic Acid,F3,0.081,23,14/06/2012,21:57:21
0,36,Glycyl-L-Glutamic Acid,F4,0.04,24,14/06/2012,21:57:21
0,36,D-Cellobiose,G1,0.107,25,14/06/2012,21:57:21
0,36,Glucose-1-Phosphate,G2,0.039,26,14/06/2012,21:57:21
0,36,_-Ketobutyric Acid,G3,0.133,27,14/06/2012,21:57:21
0,36,Phenylethyl-amine,G4,0.043,28,14/06/2012,21:57:21
0,36,_-D-Lactose,H1,0.053,29,14/06/2012,21:57:21
0,36,D L-_-Glycerol Phosphate,H2,0.042,30,14/06/2012,21:57:21
0,36,D-Malic Acid,H3,0.042,31,14/06/2012,21:57:21
0,36,Putrescine,H4,0.042,32,14/06/2012,21:57:21
0,36,Water,A1,0.052,33,14/06/2012,21:57:21
0,36,_-Methyl-D-Glucoside,A2,0.042,34,14/06/2012,21:57:21
0,36,D-Galactonic Acid _-Lactone,A3,0.041,35,14/06/2012,21:57:21
0,36,L-Arginine,A4,0.104,36,14/06/2012,21:57:21
0,36,Pyruvic Acid Methyl Ester,B1,0.055,37,14/06/2012,21:57:21
0,36,D-Xylose,B2,0.041,38,14/06/2012,21:57:21
0,36,D-Galacturonic Acid,B3,0.04,39,14/06/2012,21:57:21
0,36,L-Asparagine,B4,0.039,40,14/06/2012,21:57:21
0,36,Tween 40,C1,0.053,41,14/06/2012,21:57:21
0,36,i-Erythritol,C2,0.041,42,14/06/2012,21:57:21
0,36,2-Hydroxy Benzoic Acid,C3,0.054,43,14/06/2012,21:57:21
0,36,L-Phenylalanine,C4,0.041,44,14/06/2012,21:57:21
0,36,Tween 80,D1,0.061,45,14/06/2012,21:57:21
0,36,D-Mannitol,D2,0.044,46,14/06/2012,21:57:21
0,36,4-Hydroxy Benzoic Acid,D3,0.074,47,14/06/2012,21:57:21
0,36,L-Serine,D4,0.044,48,14/06/2012,21:57:21
0,36,_-Cyclodextrin,E1,0.047,49,14/06/2012,21:57:21
0,36,N-Acetyl-D-Glucosamine,E2,0.041,50,14/06/2012,21:57:21
0,36,_-Hydroxybutyric Acid,E3,0.044,51,14/06/2012,21:57:21
0,36,L-Threonine,E4,0.04,52,14/06/2012,21:57:21
0,36,Glycogen,F1,0.05,53,14/06/2012,21:57:21
0,36,D-Glucosaminic Acid,F2,0.039,54,14/06/2012,21:57:21
0,36,Itaconic Acid,F3,0.047,55,14/06/2012,21:57:21
0,36,Glycyl-L-Glutamic Acid,F4,0.039,56,14/06/2012,21:57:21
0,36,D-Cellobiose,G1,0.053,57,14/06/2012,21:57:21
0,36,Glucose-1-Phosphate,G2,0.082,58,14/06/2012,21:57:21
0,36,_-Ketobutyric Acid,G3,0.06,59,14/06/2012,21:57:21
0,36,Phenylethyl-amine,G4,0.075,60,14/06/2012,21:57:21
0,36,_-D-Lactose,H1,0.047,61,14/06/2012,21:57:21
0,36,D L-_-Glycerol Phosphate,H2,0.039,62,14/06/2012,21:57:21
0,36,D-Malic Acid,H3,0.041,63,14/06/2012,21:57:21
0,36,Putrescine,H4,0.04,64,14/06/2012,21:57:21
0,36,Water,A1,0.047,65,14/06/2012,21:57:21
0,36,_-Methyl-D-Glucoside,A2,0.041,66,14/06/2012,21:57:21
0,36,D-Galactonic Acid _-Lactone,A3,0.041,67,14/06/2012,21:57:21
0,36,L-Arginine,A4,0.041,68,14/06/2012,21:57:21
0,36,Pyruvic Acid Methyl Ester,B1,0.047,69,14/06/2012,21:57:21
0,36,D-Xylose,B2,0.068,70,14/06/2012,21:57:21
0,36,D-Galacturonic Acid,B3,0.044,71,14/06/2012,21:57:21
0,36,L-Asparagine,B4,0.045,72,14/06/2012,21:57:21
0,36,Tween 40,C1,0.039,73,14/06/2012,21:57:21
0,36,i-Erythritol,C2,0.04,74,14/06/2012,21:57:21
0,36,2-Hydroxy Benzoic Acid,C3,0.042,75,14/06/2012,21:57:21
0,36,L-Phenylalanine,C4,0.042,76,14/06/2012,21:57:21
0,36,Tween 80,D1,0.041,77,14/06/2012,21:57:21
0,36,D-Mannitol,D2,0.039,78,14/06/2012,21:57:21
0,36,4-Hydroxy Benzoic Acid,D3,0.04,79,14/06/2012,21:57:21
0,36,L-Serine,D4,0.042,80,14/06/2012,21:57:21
0,36,_-Cyclodextrin,E1,0.045,81,14/06/2012,21:57:21
0,36,N-Acetyl-D-Glucosamine,E2,0.045,82,14/06/2012,21:57:21
0,36,_-Hydroxybutyric Acid,E3,0.047,83,14/06/2012,21:57:21
0,36,L-Threonine,E4,0.041,84,14/06/2012,21:57:21
0,36,Glycogen,F1,0.039,85,14/06/2012,21:57:21
0,36,D-Glucosaminic Acid,F2,0.039,86,14/06/2012,21:57:21
0,36,Itaconic Acid,F3,0.039,87,14/06/2012,21:57:21
0,36,Glycyl-L-Glutamic Acid,F4,0.041,88,14/06/2012,21:57:21
0,36,D-Cellobiose,G1,0.039,89,14/06/2012,21:57:21
0,36,Glucose-1-Phosphate,G2,0.041,90,14/06/2012,21:57:21
0,36,_-Ketobutyric Acid,G3,0.038,91,14/06/2012,21:57:21
0,36,Phenylethyl-amine,G4,0.039,92,14/06/2012,21:57:21
0,36,_-D-Lactose,H1,0.039,93,14/06/2012,21:57:21
0,36,D L-_-Glycerol Phosphate,H2,0.073,94,14/06/2012,21:57:21
0,36,D-Malic Acid,H3,0.039,95,14/06/2012,21:57:21
0,36,Putrescine,H4,0.166,96,14/06/2012,21:57:21
13,36,Water,A1,0.066,1,15/06/2012,13:41:51
13,36,_-Methyl-D-Glucoside,A2,0.067,2,15/06/2012,13:41:51
13,36,D-Galactonic Acid _-Lactone,A3,0.069,3,15/06/2012,13:41:51
13,36,L-Arginine,A4,0.065,4,15/06/2012,13:41:51
13,36,Pyruvic Acid Methyl Ester,B1,0.073,5,15/06/2012,13:41:51
13,36,D-Xylose,B2,0.069,6,15/06/2012,13:41:51
13,36,D-Galacturonic Acid,B3,0.071,7,15/06/2012,13:41:51
13,36,L-Asparagine,B4,0.078,8,15/06/2012,13:41:51
13,36,Tween 40,C1,0.075,9,15/06/2012,13:41:51
13,36,i-Erythritol,C2,0.069,10,15/06/2012,13:41:51
13,36,2-Hydroxy Benzoic Acid,C3,0.091,11,15/06/2012,13:41:51
13,36,L-Phenylalanine,C4,0.07,12,15/06/2012,13:41:51
13,36,Tween 80,D1,0.067,13,15/06/2012,13:41:51
13,36,D-Mannitol,D2,0.055,14,15/06/2012,13:41:51
13,36,4-Hydroxy Benzoic Acid,D3,0.068,15,15/06/2012,13:41:51
13,36,L-Serine,D4,0.221,16,15/06/2012,13:41:51
13,36,_-Cyclodextrin,E1,0.069,17,15/06/2012,13:41:51
13,36,N-Acetyl-D-Glucosamine,E2,0.058,18,15/06/2012,13:41:51
13,36,_-Hydroxybutyric Acid,E3,0.065,19,15/06/2012,13:41:51
13,36,L-Threonine,E4,0.198,20,15/06/2012,13:41:51
13,36,Glycogen,F1,0.072,21,15/06/2012,13:41:51
13,36,D-Glucosaminic Acid,F2,0.05,22,15/06/2012,13:41:51
13,36,Itaconic Acid,F3,0.095,23,15/06/2012,13:41:51
13,36,Glycyl-L-Glutamic Acid,F4,0.128,24,15/06/2012,13:41:51
13,36,D-Cellobiose,G1,0.129,25,15/06/2012,13:41:51
13,36,Glucose-1-Phosphate,G2,0.064,26,15/06/2012,13:41:51
13,36,_-Ketobutyric Acid,G3,0.062,27,15/06/2012,13:41:51
13,36,Phenylethyl-amine,G4,0.059,28,15/06/2012,13:41:51
13,36,_-D-Lactose,H1,0.077,29,15/06/2012,13:41:51
13,36,D L-_-Glycerol Phosphate,H2,0.068,30,15/06/2012,13:41:51
13,36,D-Malic Acid,H3,0.043,31,15/06/2012,13:41:51
13,36,Putrescine,H4,0.053,32,15/06/2012,13:41:51
13,36,Water,A1,0.077,33,15/06/2012,13:41:51
13,36,_-Methyl-D-Glucoside,A2,0.066,34,15/06/2012,13:41:51
13,36,D-Galactonic Acid _-Lactone,A3,0.042,35,15/06/2012,13:41:51
13,36,L-Arginine,A4,0.073,36,15/06/2012,13:41:51
13,36,Pyruvic Acid Methyl Ester,B1,0.121,37,15/06/2012,13:41:51
13,36,D-Xylose,B2,0.071,38,15/06/2012,13:41:51
13,36,D-Galacturonic Acid,B3,0.057,39,15/06/2012,13:41:51
13,36,L-Asparagine,B4,0.073,40,15/06/2012,13:41:51
